2026-05-16 09:10:14 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:10:21 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:10:21 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:10:21 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:10:22 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:10:22 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:10:22 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2658
2026-05-16 09:10:27 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:10:29 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-16 09:10:29 | INFO     | llm | Chat response received — reply_len=109
2026-05-16 09:10:29 | INFO     | routes | Query answered successfully — answer_len=109
2026-05-16 09:10:29 | INFO     | main | RESPONSE POST /documents/query → 200 (14937.7ms)
2026-05-16 09:11:46 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:11:46 | INFO     | routes | Query request — question_len=21 top_k=5
2026-05-16 09:11:46 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:11:53 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:11:53 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:11:53 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:11:53 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:11:53 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:11:53 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2658
2026-05-16 09:11:58 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:12:02 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-16 09:12:02 | INFO     | llm | Chat response received — reply_len=375
2026-05-16 09:12:02 | INFO     | routes | Query answered successfully — answer_len=375
2026-05-16 09:12:02 | INFO     | main | RESPONSE POST /documents/query → 200 (15589.1ms)
2026-05-16 09:49:12 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:49:12 | INFO     | routes | Query request — question_len=35 top_k=5
2026-05-16 09:49:12 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:49:20 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:49:20 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:49:20 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:49:20 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:49:20 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:49:20 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2854
2026-05-16 09:49:25 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:49:31 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-16 09:49:31 | INFO     | llm | Chat response received — reply_len=1963
2026-05-16 09:49:31 | INFO     | routes | Query answered successfully — answer_len=1963
2026-05-16 09:49:31 | INFO     | main | RESPONSE POST /documents/query → 200 (18770.1ms)
2026-05-16 09:50:21 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:50:21 | INFO     | routes | Query request — question_len=48 top_k=5
2026-05-16 09:50:21 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:50:26 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:50:26 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:50:26 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:50:26 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:50:26 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:50:26 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2867
2026-05-16 09:50:31 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:50:37 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2026-05-16 09:50:37 | INFO     | llm | Chat response received — reply_len=325
2026-05-16 09:50:37 | INFO     | routes | Query answered successfully — answer_len=325
2026-05-16 09:50:37 | INFO     | main | RESPONSE POST /documents/query → 200 (16117.1ms)
2026-05-18 10:50:25 | INFO     | main | REQUEST  GET /docs
2026-05-18 10:50:25 | INFO     | main | RESPONSE GET /docs → 200 (75.4ms)
2026-05-18 11:03:25 | INFO     | main | REQUEST  GET /docs
2026-05-18 11:03:25 | INFO     | main | RESPONSE GET /docs → 200 (3.3ms)
